1993/4/28,2797.3
1993/4/29,2786.8
1993/4/30,2813.1
1993/5/4,2812.6
1993/5/5,2796.5
1993/5/6,2786.3
1993/5/7,2793.7
1993/5/10,2829.8
1993/5/11,2836.1
1993/5/12,2860.8
1993/5/13,2849.3
1993/5/14,2847
1993/5/17,2858.1
1993/5/18,2847.3
1993/5/19,2819.7
1993/5/20,2816.8
1993/5/21,2812.2
1993/5/24,2825.6
1993/5/25,2837.7
1993/5/26,2846.9
1993/5/27,2855.3
1993/5/28,2840.7
1993/6/1,2849.2
1993/6/2,2863
1993/6/3,2852.8
1993/6/4,2829.9
1993/6/7,2844.8
1993/6/8,2844.4
1993/6/9,2866.9
1993/6/10,2860
1993/6/11,2861.8
1993/6/14,2885.5
1993/6/15,2870
1993/6/16,2883
1993/6/17,2875.7
1993/6/18,2879.4
1993/6/21,2903.4
1993/6/22,2907.6
1993/6/23,2900.7
1993/6/24,2894.7
1993/6/25,2887.5
1993/6/28,2897
1993/6/29,2886
1993/6/30,2900
1993/7/1,2888.8
1993/7/2,2857.7
1993/7/5,2838.5
1993/7/6,2848.1
1993/7/7,2848.3
1993/7/8,2845.9
1993/7/9,2843.2
1993/7/12,2830.9
1993/7/13,2837.1
1993/7/14,2832.3
1993/7/15,2831.7
1993/7/16,2833
1993/7/19,2842.9
1993/7/20,2823.9
1993/7/21,2814.1
1993/7/22,2820.1
1993/7/23,2827.7
1993/7/26,2844.2
1993/7/27,2879.4
1993/7/28,2884.2
1993/7/29,2917.6
1993/7/30,2926.5
1993/8/2,2941.7
1993/8/3,2945
1993/8/4,2941.3
1993/8/5,2943.4
1993/8/6,2969.8
1993/8/9,2986.4
1993/8/10,2971.6
1993/8/11,3006.1
1993/8/12,3009.1
1993/8/13,3010.1
1993/8/16,3008.3
1993/8/17,3025
1993/8/18,3073.6
1993/8/19,3065.5
1993/8/20,3057.6
1993/8/23,3042
1993/8/24,3049.3
1993/8/25,3079.2
1993/8/26,3079.2
1993/8/27,3100.6
1993/8/31,3100
1993/9/1,3085.1
1993/9/2,3072.6
1993/9/3,3057.3
1993/9/6,3059
1993/9/7,3038.6
1993/9/8,3035.4
1993/9/9,3031.2
1993/9/10,3037
1993/9/13,3024.8
1993/9/14,3028
1993/9/15,2989.4
1993/9/16,3003.9
1993/9/17,3005.5
1993/9/20,3004.5
1993/9/21,3001.6
1993/9/22,3007.5
1993/9/23,3001.3
1993/9/24,3005.2
1993/9/27,3026.3
1993/9/28,3036.9
1993/9/29,3030.1
1993/9/30,3037.5
1993/10/1,3039.3
1993/10/4,3067.7
1993/10/5,3085.2
1993/10/6,3100.8
1993/10/7,3092.4
1993/10/8,3108.6
1993/10/11,3102.2
1993/10/12,3094.7
1993/10/13,3080.9
1993/10/14,3086.3
1993/10/15,3120.8
1993/10/18,3137.6
1993/10/19,3129.6
1993/10/20,3156.3
1993/10/21,3188.3
1993/10/22,3199
1993/10/25,3184.8
1993/10/26,3165.3
1993/10/27,3154.3
1993/10/28,3163
1993/10/29,3171
1993/11/1,3164.4
1993/11/2,3164.1
1993/11/3,3162.3
1993/11/4,3149
1993/11/5,3085.6
1993/11/8,3077.6
1993/11/9,3096
1993/11/10,3098.5
1993/11/11,3099.7
1993/11/12,3099.1
1993/11/15,3093.3
1993/11/16,3097.5
1993/11/17,3120
1993/11/18,3125.5
1993/11/19,3108
1993/11/22,3070.6
1993/11/23,3069.3
1993/11/24,3067.2
1993/11/25,3093.1
1993/11/26,3111.4
1993/11/29,3135.8
1993/11/30,3166.9
1993/12/1,3233.2
1993/12/2,3223.9
1993/12/3,3234.2
1993/12/6,3237.3
1993/12/7,3237.3
1993/12/8,3277.4
1993/12/9,3271.6
1993/12/10,3261.3
1993/12/13,3254.6
1993/12/14,3248.4
1993/12/15,3278.8
1993/12/16,3311.2
1993/12/17,3337.1
1993/12/20,3364.9
1993/12/21,3342.4
1993/12/22,3355.7
1993/12/23,3396.5
1993/12/24,3412.3
1993/12/29,3462
1993/12/30,3428.8
1993/12/31,3418.4
1994/1/4,3408.5
1994/1/5,3379.2
1994/1/6,3403
1994/1/7,3446
1994/1/10,3440.6
1994/1/11,3413.8
1994/1/12,3372
1994/1/13,3360
1994/1/14,3400.6
1994/1/17,3407.8
1994/1/18,3437
1994/1/19,3475.1
1994/1/20,3470
1994/1/21,3484.2
1994/1/24,3481.4
1994/1/25,3444
1994/1/26,3436.1
1994/1/27,3427.3
1994/1/28,3447.4
1994/1/31,3491.8
1994/2/1,3481.5
1994/2/2,3520.3
1994/2/3,3491.5
1994/2/4,3475.4
1994/2/7,3419.1
1994/2/8,3440.2
1994/2/9,3429.1
1994/2/10,3407
1994/2/11,3378.9
1994/2/14,3363.5
1994/2/15,3393.2
1994/2/16,3417.7
1994/2/17,3425.3
1994/2/18,3382.6
1994/2/21,3350.3
1994/2/22,3333.7
1994/2/23,3341.9
1994/2/24,3267.5
1994/2/25,3281.2
1994/2/28,3328.1
1994/3/1,3270.6
1994/3/2,3248.1
1994/3/3,3246.5
1994/3/4,3278
1994/3/7,3305.9
1994/3/8,3264.4
1994/3/9,3246.7
1994/3/10,3233.9
1994/3/11,3191.9
1994/3/14,3233.4
1994/3/15,3267.4
1994/3/16,3242.9
1994/3/17,3255.7
1994/3/18,3218.1
1994/3/21,3198
1994/3/22,3201.5
1994/3/23,3155.3
1994/3/24,3121.7
1994/3/25,3129
1994/3/28,3129.5
1994/3/29,3123.4
1994/3/30,3092.4
1994/3/31,3086.4
1994/4/5,3116.2
1994/4/6,3131.5
1994/4/7,3129
1994/4/8,3120.8
1994/4/11,3149.4
1994/4/12,3159.1
1994/4/13,3145.8
1994/4/14,3131.7
1994/4/15,3168.3
1994/4/18,3138.2
1994/4/19,3128
1994/4/20,3098.3
1994/4/21,3101.2
1994/4/22,3133.7
1994/4/25,3106.1
1994/4/26,3125.3
1994/4/27,3150
1994/4/28,3129.9
1994/4/29,3125.3
1994/5/3,3100
1994/5/4,3070.5
1994/5/5,3106
1994/5/6,3106
1994/5/9,3097.8
1994/5/10,3136.3
1994/5/11,3130.5
1994/5/12,3137.8
1994/5/13,3119.2
1994/5/16,3115.6
1994/5/17,3123.5
1994/5/18,3116.5
1994/5/19,3122.8
1994/5/20,3127.3
1994/5/23,3108.4
1994/5/24,3089.1
1994/5/25,3020.7
1994/5/26,3019.7
1994/5/27,2966.4
1994/5/31,2970.5
1994/6/1,2931.9
1994/6/2,2980.8
1994/6/3,2997.8
1994/6/6,3009.4
1994/6/7,3004.8
1994/6/8,3038.2
1994/6/9,3028.9
1994/6/10,3055.9
1994/6/13,3016.3
1994/6/14,3039.6
1994/6/15,3045.8
1994/6/16,3030.1
1994/6/17,3022.9
1994/6/20,2971.1
1994/6/21,2940.2
1994/6/22,2960.4
1994/6/23,2942.4
1994/6/24,2876.6
1994/6/27,2899.9
1994/6/28,2909
1994/6/29,2946.3
1994/6/30,2919.2
1994/7/1,2936.4
1994/7/4,2970.4
1994/7/5,2965
1994/7/6,2946.7
1994/7/7,2964.4
1994/7/8,2962.4
1994/7/11,2983.8
1994/7/12,2963.9
1994/7/13,3005.3
1994/7/14,3050.4
1994/7/15,3074.8
1994/7/18,3082
1994/7/19,3091.3
1994/7/20,3077.2
1994/7/21,3095.1
1994/7/22,3114.7
1994/7/25,3106.1
1994/7/26,3117.2
1994/7/27,3082.3
1994/7/28,3095.9
1994/7/29,3082.6
1994/8/1,3097.4
1994/8/2,3157.5
1994/8/3,3160.4
1994/8/4,3150.5
1994/8/5,3167.5
1994/8/8,3171.9
1994/8/9,3168.6
1994/8/10,3167
1994/8/11,3138.2
1994/8/12,3142.3
1994/8/15,3142.2
1994/8/16,3147.3
1994/8/17,3190.3
1994/8/18,3182.6
1994/8/19,3191.4
1994/8/22,3171.3
1994/8/23,3175.1
1994/8/24,3205.2
1994/8/25,3234.2
1994/8/26,3265.1
1994/8/30,3249.6
1994/8/31,3251.3
1994/9/1,3216.5
1994/9/2,3222.7
1994/9/5,3241.5
1994/9/6,3205.4
1994/9/7,3203.9
1994/9/8,3180
1994/9/9,3139.3
1994/9/12,3128.8
1994/9/13,3121.4
1994/9/14,3079.8
1994/9/15,3112.7
1994/9/16,3065.1
1994/9/19,3079.1
1994/9/20,3037.3
1994/9/21,3014.8
1994/9/22,3021.2
1994/9/23,3028.2
1994/9/26,2999.8
1994/9/27,3008.5
1994/9/28,3038.7
1994/9/29,2992.5
